family_name	first_name	other_name	Count
Spångberg	Valfrid	NA	33
Läffler	Frits	NA	33
Möller	Gustav	NA	33
Bondeson	August	NA	33
Schybergson	Magnus Gottfrid	NA	33
Dostojevskij	Fjodor	NA	33
Lindorm	Erik	NA	33
Nordling	Johan	NA	33
Erdmann	Edvard	NA	33
Wilde	Oscar	NA	33
Witte	Hernfrid	NA	33
Melander	Richard	NA	33
Bååth	Albert Ulrik	NA	33
Busch	Oscar	NA	33
NA	NA	Cello	33
Hasselberg	Carl J. E	NA	33
Öberg	Hugo	NA	33
Wiesler	Rolf	NA	33
Wahlborg	John	NA	33
Norlind	Ernst	NA	33
Åkerman	Åke	NA	33
Zetterlund	Carl Gustaf	NA	33
Zetherström	Johan Niclas	NA	33
Zachrisson	R. E	NA	33
Wicksell	Sven	NA	33
Vegenor	Sverre	NA	33
Lundgren	Fredrik	NA	33
Ruck	Berta	NA	33
Ekman	Karl Johan	NA	33
Fur	Robert	NA	33
Ramm	Axel	NA	33
Qvirsfeld	Johann	NA	33
Hammarsten	Fredrik	NA	33
Gellert	Christian Fürchtegott	NA	33
Danielson	Hj	NA	33
Collin	Carl S. R	NA	33
NA	NA	Laurentius Paulinus Gothus	33
Bergman	Sven	NA	33
Warnmark	Peter	NA	32
Werner	Carl	NA	32
Palmstierna	Erik	NA	32
Holst	Nils Olof	NA	32
Holmström	Leonard	NA	32
Husén	Torsten	NA	32
Andersson	Nils Johan	NA	32
Schulzenheim	David von	NA	32
Berlin	Nils Johan	NA	32
Kock	Axel	NA	32
Sparrman	Anders	NA	32
Bergegren	Hinke	NA	32
Swift	Jonathan	NA	32
Reuter	Odo Morannal	NA	32
Hedström	John	NA	32
Olsson	Nils Ludvig	NA	32
Riddermarck	Andreas	NA	32
Hiärne	Urban	NA	32
Kexél	Olof	NA	32
Arndt	Ernst Moritz	NA	32
Johansson	Adolf	NA	32
Källander	J	NA	32
Edfelt	Johannes	NA	32
Bergklint	Olof	NA	32
Widén	Albin	NA	32
Karlin	Georg	NA	32
Åkerman	Richard	NA	32
Zweig	Stefan	NA	32
Voltemat	Henric Julius	NA	32
Tillgren	Josua	NA	32
Nilsson	Nils	NA	32
Sundström	Erland	NA	32
Mörner	Robert	NA	32
Malmeström	Elis	NA	32
Scriver	Christian	NA	32
Schlyter	Ragnar	NA	32
Dahlgren	Erik Wilhelm	NA	32
Lovén	Christian	NA	32
Hultgren	Ernst Olof	NA	32
Gibbs	Philip	NA	32
Brandel	Henric Gottfrid	NA	32
Benzelius	Henrik	NA	32
Herner	Sven	NA	32
Holmberg	Åke	NA	32
Isberg	Hagbard	NA	32
Hedin	Sven Anders	NA	32
Florian	Jean Pierre Claris de	NA	32
Feilitzen	Hjalmar von	NA	32
Eurén-Berner	Lisa	NA	32
Berger	Vilhelm	NA	32
Herlitz	David	NA	32
Eneström	Gustaf	NA	32
Archenholtz	Johann Wilhelm von	NA	32
Boothby	Guy	NA	32
Kruse	Wilhelm	NA	32
Hydén	Arvid	NA	31
Malm	Einar	NA	31
Rålamb	Åke	NA	31
Törnebladh	Ragnar	NA	31
Westman	Karl Gustaf	NA	31
Molin	Adrian	NA	31
Cornell	Henrik	NA	31
Högelin	Gösta	NA	31
Dagerman	Stig	NA	31
Lagerström	Hugo	NA	31
Faustman	Mollie	NA	31
Carlson	Ernst	NA	31
Bjørnson	Bjørnstjerne	NA	31
Agrell	Alfhild	NA	31
Waerland	Ebba	NA	31
Wallenberg	Jacob	NA	31
Elkan	Sophie	NA	31
Stowe	Harriet Beecher	NA	31
Orczy	Emmuska	NA	31
Quensel	Conrad	NA	31
Persson	Per	NA	31
Folcke	Nils-Magnus	NA	31
Fahlcrantz	Christian Eric	NA	31
Bolander	Nils	NA	31
Törnblom	Johan August	NA	31
Krantz	Claes	NA	31
NA	NA	Fredrik	31
Wall	Sven	NA	31
Staël-Holstein	Germaine de	NA	31
Rudberg	Gunnar	NA	31
Palmær	Wilhelm	NA	31
Nordqvist	Oscar	NA	31
Modin	Uno	NA	31
Meyer	Frederick Brotherton	NA	31
Sandwall-Bergström	Martha	NA	31
S:t Cyr	Irma	NA	31
Ricard	Olfert	NA	31
Larsson	Karl	NA	31
Hasselgren	Henrik Constantin	NA	31
Jägerskiöld	Leonard A	NA	31
Nyström	Bengt E	NA	31
Lundegårdh	Henrik	NA	31
Aurivillius	Carl	NA	31
Fahlcrantz	Gustaf Edvard	NA	31
Botin	Anders af	NA	31
Söderberg	Agnar	NA	31
Ling	Per Henrik	NA	30
Thomander	Johan Henrik	NA	30
Talmage	Thomas de Witt	NA	30
Flodh	Elis C:son	NA	30
Ohlin	Bertil	NA	30
Bernadotte	Folke	NA	30
Botvidi	Johannes	NA	30
Wigström	Eva	NA	30
Wigforss	Frits	NA	30
Sander	Fredrik	NA	30
Lidforss	Bengt	NA	30
Selander	Sten	NA	30
Lindskog	Claes	NA	30
Lenin	Vladimir Il'ic	NA	30
Hildebrand	Emil	NA	30
De Geer	Louis F. G	NA	30
Berg	Wilhelm	NA	30
Sjölin	Walter	NA	30
Sjöberg	Erik	NA	30
Andersson	Lars Gabriel	NA	30
Weman	Adèle	NA	30
Silverstolpe	Gunnar Westin	NA	30
Suber	Margareta	NA	30
Lundqvist	Eric	NA	30
Kingo	Thomas	NA	30
Procopé	Hjalmar	NA	30
Krüger-Hansson	Karl	NA	30
Lengertz	William	NA	30
Sandler	Rickard	NA	30
Brodin	Linus	NA	30
Salomon	Otto	NA	30
Degerman	Rolf	NA	30
Cleve-Euler	Astrid	NA	30
Andersson	John	NA	30
Värnlund	Rudolf	NA	30
Söderhjelm	Werner	NA	30
Sederholm	Jakob Johannes	NA	30
Wiman	Carl	NA	30
Vasenius	Valfrid	NA	30
Svensén	Emil	NA	30
Swederus	Magnus	NA	30
Strindberg	[Johan] August	NA	30
Stenlund	Fritz	NA	30
Stéenhoff	Gotthilf	NA	30
Nordberg	Jöran Andersson	NA	30
Malme	Gust. O. A:n	NA	30
Lönegren	Ernst	NA	30
Blomberg	Erik	NA	30
Schotte	Gunnar	NA	30
Scheutz	Georg	NA	30
Rutherford	J. F	NA	30
Lagus	Wilhelm	NA	30
Kling	Carl Albin	NA	30
Key-Åberg	Hans	NA	30
Hildebrand	Bror Emil	NA	30
Hedrén	Gunnar	NA	30
Eisen	Gustav	NA	30
Eberstein	Gösta	NA	30
Iseborg	Harry	NA	30
Nachmanson	Ernst	NA	30
Lindblom	Johannes	NA	30
Lindström	Gustaf	NA	30
Lind	Ernst	NA	30
Kylin	Harald	NA	30
Hofsten	Nils von	NA	30
Herlenius	Emil	NA	30
Hamberg	Axel	NA	30
Eriksson	Algot	NA	30
Elgeskog	Justus	NA	30
Cnattingius	Bengt	NA	30
Backman	Gaston	NA	30
Haglöf	K. S	NA	30
Hallenberg	Jonas	NA	30
Tjechov	Anton	NA	29
Höpken	Anders Johan von	NA	29
Aho	Juhani	NA	29
Elfving	Anders	NA	29
Lundström	Vilhelm	NA	29
Pira	Sigurd	NA	29
Tagore	Rabindranath	NA	29
Lundequist	Nils Wilhelm	NA	29
Nelson	Helge	NA	29
Lehmann	Edvard	NA	29
Larsson	Carl	NA	29
Kræmer	Lotten von	NA	29
Helger	Nils	NA	29
Ericsson	Gustaf	NA	29
Crompton	Richmal	NA	29
Holmberg	Arne	NA	29
Ekelund	Jacob	NA	29
Bolander	Carl-August	NA	29
Ödman	Pelle	NA	29
Wichmann	Karl Emil	NA	29
Söderberg	Natan	NA	29
Fries	Theodor Magnus	NA	29
Kilbom	Karl	NA	29
Janson	Ture	NA	29
Gernandt-Claine	Jane	NA	29
Kerfstedt	Amanda	NA	29
Clason	Sam	NA	29
Gravallius	Wilhelmina	NA	29
Sahlin	Carl Yngve	NA	29
Gullmar	Kai	NA	29
Seseman	Hans Jacob	NA	29
Hülphers	E. Walter	NA	29
Trygger	Ernst	NA	29
Andersson	Carl	NA	29
Lindestolpe	Johan	NA	29
Östberg	Johan	NA	29
Wallgren	Arvid [Johan]	NA	29
Turner	Ethel S	NA	29
Runestam	Arvid	NA	29
Petrini	Henrik	NA	29
Nystedt	Olle	NA	29
Müller	Erik [Gottlieb]	NA	29
Skjöldebrand	Anders Fredrik	NA	29
Lannér	Israel	NA	29
Juel	Hans Oscar	NA	29
Hadding	Assar	NA	29
Davidson	David	NA	29
Naumann	G[ustaf]	NA	29
Ingman-Manderfelt	Carl	NA	29
Fridell	Folke	NA	29
Locke	William John	NA	29
Kiellberg	Eric	NA	29
Juhlin-Dannfelt	Herman	NA	29
Johansson	Gustav	NA	29
Gränström	Gunvor	NA	29
Erixon	Walter	NA	29
Edén	Nils	NA	29
Donner	Olly	NA	29
Briem	Efraim	NA	29
Backman	Woldemar	NA	29
Asklund	Erik	NA	29
Anckarsvärd	Carl Henrik	NA	29
Atterberg	Albert	NA	29
Forsius	Sigfrid Aron	NA	29
Carelius	Olaus Petri	NA	29
Fénelon	François de Salignac de La Mothe	NA	29
Montan	Erik	NA	29
Lönnberg	Einar	NA	28
Arvidsson	Adolf Ivar	NA	28
Nilsson	Iwar	NA	28
Maeterlinck	Maurice	NA	28
Aurivillius	Christopher	NA	28
Wallius	Laurentius Olai	NA	28
Wretlind	Erik Wilhelm	NA	28
Stadling	Jonas Jonsson	NA	28
Nyblæus	Gustaf	NA	28
Rolland	Romain	NA	28
Numelin	Ragnar	NA	28
Funcke	Otto	NA	28
Hirn	Yrjö	NA	28
Heine	Heinrich	NA	28
Grundström	Helmer	NA	28
Andrée	Salomon August	NA	28
Boëthius	Gerda	NA	28
Björklund	Ingeborg	NA	28
Rutström	Anders Carl	NA	28
Neikter	Jacob Fredrik	NA	28
Wittrock	Veit Brecher	NA	28
Reuter	Jonatan	NA	28
Flensburg	Nils	NA	28
Reuterdahl	Henrik	NA	28
Faxe	Vilhelm	NA	28
Arrhenius	Olof	NA	28
Henty	George Alfred	NA	28
Stadener	Sam	NA	28
Hjelt	Otto E. A	NA	28
Ahlin	Ernfrid	NA	28
Vollmar	Agnes	NA	28
Fehr	Isak	NA	28
Ahlin	Lars	NA	28
Westermarck	Helena	NA	28
Rosberg	Johan Evert	NA	28
Rosman	Holger	NA	28
Lindström	Rickard	NA	28
Zahn	Ernst	NA	28
Wåhlin	Christian	NA	28
Wohlin	Nils	NA	28
Wahlstedt	Viola	NA	28
Tuneld	Eric	NA	28
Pauli	Ebba	NA	28
Orrelius	Magnus	NA	28
Neander	Gustaf	NA	28
Sandberg	Christer Petter	NA	28
Bagge	Gösta	NA	28
Klein	Ernst	NA	28
Johansson	Johan	NA	28
Emanuelsson	Vendela	NA	28
Dahlberg	Gunnar	NA	28
Conrad	Joseph	NA	28
Andersson	Ingvar	NA	28
Ott	Estrid	NA	28
Odel	Anders	NA	28
Lundahl	Jakob Emanuel	NA	28
Ljungman	Axel Vilhelm	NA	28
Lindblom	Yngve	NA	28
Lindblad	Bertil	NA	28
Leijon	Märta	NA	28
Jung-Stilling	Johann Heinrich	NA	28
Holmgren	Nils Gunnar Fritiofsson	NA	28
Hogner	Gudmar	NA	28
Hersleb	Peder	NA	28
Henschen	Folke	NA	28
Forester	C. S	NA	28
Faludi	Ivan	NA	28
Dalman	Johan Wilhelm	NA	28
Bäcklund	Albert Victor	NA	28
Blomstrand	Wilhelm	NA	28
Bjurbäck	Olof	NA	28
Beskow	Gunnar	NA	28
Andersson	Anders	NA	28
Agardh	Jacob Georg	NA	28
Enström	Axel F	NA	28
Caine	Hall	NA	28
Müller	Johann Gottwerth	NA	28
Björk	Frithiof	NA	28
Charteris	Leslie	NA	28
Norström	Vitalis	NA	27
NA	NA	Xenofon	27
Lundgren	Alexander	NA	27
Turgenev	Ivan Sergeevic	NA	27
Segerborg	Karl Hugo	NA	27
Pallin	Johan Rudolf	NA	27
Locke	William J	NA	27
Swahn	Sven-Öjvind	NA	27
Pleijel	Hilding	NA	27
Marx	Karl	NA	27
Manker	Ernst	NA	27
Hitler	Adolf	NA	27
Fischer	Ernst	NA	27
Rosenstein	Nils von	NA	27
Thorman	Elisabeth	NA	27
Zimmermann	Eberhard August Wilhelm von	NA	27
Thomée	Gustaf	NA	27
Svensson	Axel B	NA	27
Karadja	Mary	NA	27
Ring	Herman A	NA	27
Cajander	Zacharias	NA	27
Aurén	Sven	NA	27
Porthan	Henrik Gabriel	NA	27
Lindman	Volmar	NA	27
Brag	Carl Johan	NA	27
Fischerström	Johan	NA	27
Boström	Christopher Jacob	NA	27
Hellberg	Eira	NA	27
Bjursten	Herman	NA	27
Cygnæus	Fredrik	NA	27
Diktonius	Elmer	NA	27
Björling	Gunnar	NA	27
Susegård	Ada A:son	NA	27
Hof	Sven	NA	27
Ruin	Hans	NA	27
Ångström	Anders	NA	27
Åsbrink	Gustav	NA	27
Åkesson	Elof	NA	27
Scarin	Algot	NA	27
Thurgren	Johan Adolf	NA	27
Strandberg	James	NA	27
Sjöstedt	Yngve	NA	27
Nyström	[Erik] Gunnar	NA	27
Norling	Nils	NA	27
Marcus	Moritz	NA	27
Schröckh	Johann Matthias	NA	27
Scheutz	Torsten	NA	27
Holmgren	Ann Margret	NA	27
Bowallius	Birger Gustaf Mauritz	NA	27
Björkman	Erik	NA	27
Berg	John	NA	27
Ask	Fritz Gustaf	NA	27
Regnér	Gustaf	NA	27
Pleijel	Henning	NA	27
Nilson	Gunnar	NA	27
Murbeck	Svante	NA	27
Medén-Adde	Karin	NA	27
Lindblom	Andreas	NA	27
Lampa	Sven	NA	27
Kemner	Nils Alarik	NA	27
Jonzon	Bengt	NA	27
Hergin	Hans	NA	27
Granfelt	O. Hj	NA	27
Friesen	Otto von	NA	27
Ekstam	Isidor	NA	27
Christiernin	Pehr Niclas	NA	27
Browallius	Johan	NA	27
Bolin	Iwan	NA	27
Baum	Vicki	NA	27
Bauer	Johann Christian August	NA	27
Antevs	Ernst	NA	27
Freund	Marcus	NA	27
Stacpoole	H. De Vere	NA	27
Pontin	Magnus af	NA	26
Götrek	Per	NA	26
Falk	Erik	NA	26
Swedberg	Sven	NA	26
Sjöholm	L. Gottfrid	NA	26
Mjöberg	Josua	NA	26
Törnebohm	Alfred	NA	26
Zetterstéen	Karl Vilhelm	NA	26
Tunberg	Sven	NA	26
Smedberg	Alfred	NA	26
Risberg	Bernhard	NA	26
Strömbom	Sixten	NA	26
Tegen	Gunhild	NA	26
Nordenstreng	Rolf	NA	26
Karlgren	Anton	NA	26
Dumrath	Oskar Heinrich	NA	26
Levertin	Alfred	NA	26
Kock	Paul de	NA	26
Edquist	Märta	NA	26
Hemingway	Ernest	NA	26
Hägg	Erik	NA	26
Deledda	Grazia	NA	26
Cervantes Saavedra	Miguel de	NA	26
Huss	Magnus	NA	26
Aronson	Stina	NA	26
Torén	Carl-Axel	NA	26
Segerstedt	Albrekt	NA	26
Sundén	D. A	NA	26
Nervander	Emil	NA	26
Rundgren	Claes Herman	NA	26
Kjellin	Helge	NA	26
Sparre	Pehr	NA	26
Ideström	Axel	NA	26
Gustafsson	Richard	NA	26
Evers	Edvard	NA	26
Bergquist von Mirbach	Magda	NA	26
Alving	Fanny	NA	26
Wieland	Christoph Martin	NA	26
Westin	Gunnar	NA	26
Thulin	J. G	NA	26
Sydow	Carl Wilhelm von	NA	26
Carlberg	Gösta	NA	26
Stridsberg	Carl	NA	26
Nerman	Birger	NA	26
Laurell	Emanuel	NA	26
Hellens	Carl Niclas von	NA	26
Hasselberg	Klas Bernhard	NA	26
Harte	Bret	NA	26
Gardberg	Carl-Rudolf	NA	26
Frykstrand	Kerstin	NA	26
Elofson	Anders	NA	26
Bjarne	Ivan	NA	26
Olsson	Walter	NA	26
Nordström	N. J	NA	26
Lange	Birgit	NA	26
Kaeser	Hildegard Johanna	NA	26
Höjer	J. Axel	NA	26
Hjern	Harald	NA	26
Franklin	Benjamin	NA	26
Engström	Lars Magnus	NA	26
Elgström	Ossian	NA	26
Ekström	Alfred	NA	26
Ekehorn	Johan Gustaf Johansson	NA	26
Comenius	Johann Amos	NA	26
Buck	Pearl	NA	26
Berglund	Emil	NA	26
Alnander	Samuel Johansson	NA	26
Adelswärd	Theodor	NA	26
Mörk	Jacob Henrik	NA	26
Vasenius	[Gustaf] Valfrid	NA	25
Abelin	Rudolf	NA	25
Nyblom	Carl Rupert	NA	25
Dalström	Kata	NA	25
Rodhe	Bengt Carl	NA	25
Lyth	P. G	NA	25
Nordlund	K. P	NA	25
Nexø	Martin Andersen	NA	25
Jolin	Johan	NA	25
Falkberget	Johan	NA	25
Hamilton	Henning	NA	25
Alcott	Louisa May	NA	25
Cederschiöld	Gunnar	NA	25
Brate	Erik	NA	25
Roos	Petrus	NA	25
Schopenhauer	Johanna	NA	25
Nylund	Martin	NA	25
Henrüd	Henry	NA	25
Gröndaal	Petrus	NA	25
Troil	Uno von	NA	25
Mörne	Håkan	NA	25
Mattsson	Guss	NA	25
Schöldström	Birger	NA	25
Kropotkin	Petr Alekseevic	NA	25
Arfwedson	Carl David	NA	25
Hummel	Arvid David	NA	25
Malmström	Bernhard Elis	NA	25
Skarstedt	Carl Wilhelm	NA	25
Lannergård	Carl Fredrik	NA	25
Furuskog	Jalmar	NA	25
Hirdman	Gunnar	NA	25
Janssen	Børge	NA	25
Reuter	Fritz	NA	25
Gottlund	Carl Axel	NA	25
Feuk	Tora	NA	25
Hallman	Carl Israel	NA	25
Ekman	Ernst	NA	25
Lindqvist	Gustaf	NA	25
Brunius	August	NA	25
Hillgren	Bror	NA	25
Östergren	Aug	NA	25
Westin	O. E	NA	25
Wendt	Ernst von	NA	25
Waller	Eric	NA	25
Tuulse	Armin	NA	25
Trybom	Filip	NA	25
NA	NA	Thukydides	25
Höijer	Joseph Otto	NA	25
Rein	Gabriel	NA	25
Tham	Wilhelm	NA	25
Terning	Oskar	NA	25
Svedelius	Julia	NA	25
Sundelöf	Fritz Gustaf	NA	25
Ståhl	Magnus Laurentius	NA	25
Strömberg	Edvard	NA	25
Steinbeck	John	NA	25
Munch-Petersen	Valfrid Palmgren	NA	25
Magnusson	Gerhard	NA	25
Sköld	Hannes	NA	25
Sayers	Dorothy L	NA	25
Richert	Ebba	NA	25
Ljunggren	Carl	NA	25
Lind	Gustaf Herman	NA	25
Ledin	Lars August	NA	25
Larson	Johan Peter Alfred	NA	25
Juhlin Dannfelt	Herman	NA	25
Johansson	Sven Christian	NA	25
Gabrielsson	Samuel	NA	25
Billing	Einar	NA	25
Nordin	Carl Gustaf	NA	25
Ljungberg	Einar	NA	25
Lewenhaupt	Claes Adam Carl	NA	25
Hamberg	Hugo Emanuel	NA	25
Engdahl	Per	NA	25
Ekholm	Nils	NA	25
Afzelius	Nils	NA	25
Bovin	Karl Emil	NA	25
Bergman	Arvid M	NA	25
Bergsten	Erik	NA	25
Bergstrand	Östen	NA	25
Anvill	Elis	NA	25
Almquist	Johan Axel	NA	25
Cederholm	Stig	NA	25
Anderberg	Algot	NA	25
Cleve	Bertil	NA	25
Wothe	Anny	NA	25
Rosenstein	Carl von	NA	25
Rabener	Gottlieb Wilhelm	NA	25
Salander	Eric	NA	25
Flittner	Christian Gottfried	NA	25
Holzhausen	Axel	NA	24
Sillén	Oskar	NA	24
Hafenreffer	Matthias	NA	24
Granberg	Olof	NA	24
Zilliacus	Konni	NA	24
Tilas	Daniel	NA	24
Åberg	Lawrence Heap	NA	24
Wigert	Viktor	NA	24
Wieselgren	Oscar	NA	24
Liedgren	Emil	NA	24
Svedberg	The	NA	24
Lindqvist	Sune	NA	24
Geijer	Karl Reinhold	NA	24
Bergström	Ola	NA	24
Berg	Gustaf	NA	24
Ambrosiani	Sune	NA	24
Anderson	Hedda	NA	24
Bergström	Gertrud	NA	24
Grönwall	Anders	NA	24
Caesar	Gajus Julius	NA	24
Oehlenschläger	Adam	NA	24
Öller	Ragnar	NA	24
Brunius	Carl Georg	NA	24
Fryklund	Daniel	NA	24
Westerlund	Carl Agardh	NA	24
Wennerberg	Gunnar	NA	24
Swensson	Hugo	NA	24
Brenner	Arvid	NA	24
Schiöler	Severin	NA	24
Juhlin	Mille	NA	24
Eriksson	Gustaf	NA	24
Rosenadler	Johan	NA	24
Lindegren	Carl	NA	24
Laurén	Ludvig Leonard	NA	24
Forssell	Hans	NA	24
Ewald	Carl	NA	24
Nordmann	Petrus	NA	24
Lindberg-Dovlette	Elsa	NA	24
Feilitzen	Otto von	NA	24
Berg	Eva	NA	24
Holmgren	Frithiof	NA	24
Fraser	Georg	NA	24
Enckell	Rabbe	NA	24
Björklund	Carl Johan	NA	24
Wägner	Harald	NA	24
Myrdal	Gunnar	NA	24
Hume	Fergus	NA	24
Lindman	Christian Fredrik	NA	24
Olsson	Hagar	NA	24
Estlander	Carl Gustaf	NA	24
Linder	Ulla	NA	24
Sommarin	Emil	NA	24
Wirgin	Germund	NA	24
Welin	Sanfrid	NA	24
Walton	O. F	NA	24
Valentin	Hugo	NA	24
Tanner	Väinö	NA	24
Stjernberg	Nils	NA	24
Reuter	Hugo	NA	24
Pemberton	Max	NA	24
Nilsson	Karl	NA	24
Mechelin	Leo	NA	24
Lyttkens	August	NA	24
Skjöldebrand	Eric	NA	24
Sjögren	[Sten Anders] Hj[almar]	NA	24
Serenius	Jacob	NA	24
Russell	Bertrand	NA	24
Roberg	Lars	NA	24
Lindfors	Anders Otto	NA	24
Lamm	Martin	NA	24
Flodström	Isidor	NA	24
Ekeberg	Lars Birger	NA	24
Carlson	Fredrik Ferdinand	NA	24
Carlheim-Gyllensköld	Vilhelm	NA	24
Billström	Jakob Mauritz	NA	24
Retzius	Anders	NA	24
Persson	Elov	NA	24
Odhelius	Johan Lorens	NA	24
Norin	Wiktor	NA	24
Lyttkens	Ivar Adolf	NA	24
Engzell	Gustaf	NA	24
Arvidson	Stellan	NA	24
Linklater	Eric	NA	24
Liljedahl	Ernst	NA	24
Hjelt	Edvard	NA	24
Hjelm	Peter Jacob	NA	24
Essén	Rütger	NA	24
Engeström	Gustaf von	NA	24
Ekman	Johan August	NA	24
NA	NA	Betty	24
Dell	Ethel M	NA	24
Carleson	Carl Natanael	NA	24
Andersson	Helge	NA	24
Axelsson	Joel	NA	24
Ahlström	Erik	NA	24
Hoof	Jacob Otto	NA	24
Stagnell	Johan	NA	24
Hallman	Johan Göstaf	NA	24
Lysén	Leonard Gabriel	NA	24
Karsten	Rafael	NA	23
Bourget	Paul	NA	23
Wieselgren	Harald	NA	23
Westman	Axel	NA	23
Wernstedt	Wilhelm	NA	23
Ottelin	Odal	NA	23
Meijer-Granqvist	Paul	NA	23
Svenson	Frey	NA	23
Nordling	E. V	NA	23
Hultgren	Olof Johan	NA	23
Isaksson	Ulla	NA	23
Branting	Hjalmar	NA	23
Carlsson	Gottfrid	NA	23
Tegnér	Elof	NA	23
Arrhenius	Lars	NA	23
Ehrenpreis	Marcus	NA	23
Warg	Cajsa	NA	23
Bonsdorff	Carl von	NA	23
Lytton	Edward Bulwer Lytton	NA	23
Björlin	Gustaf	NA	23
Nilsson	Albert	NA	23
Waltari	Mika	NA	23
Tengström	Jacob	NA	23
Lagerbielke	Lucie	NA	23
Lyckow	Gustaf	NA	23
Rosen	Eric von	NA	23
Ahlmann	Hans W:son	NA	23
Wahlfisk	Johan	NA	23
Corelli	Marie	NA	23
Cederschiöld	Pehr Gustaf	NA	23
Hoffmann	E. T. A	NA	23
Nyvall	David	NA	23
Kallstenius	Gottfrid	NA	23
Marcus	Carl David	NA	23
Eriksson	Allan	NA	23
Falk	Hugo	NA	23
Öberg	Ludvig Teodor	NA	23
Björkman	Lorens Emanuel	NA	23
Althin	Torsten	NA	23
Flammarion	Camille	NA	23
Vennerholm	John	NA	23
Palmær	Margit	NA	23
Rundquist	Per Erik	NA	23
Molin	Pelle	NA	23
Wibling	Carl	NA	23
Westergaard	Alfred Christian	NA	23
Chytraeus	Nathan	NA	23
Wallquist	Olof	NA	23
Wallenius	Jacob	NA	23
Walberg	Emanuel	NA	23
Tidner	Anders	NA	23
Stjernberg	Nils [Fredrik]	NA	23
Sohlenius	Holter	NA	23
Rühs	Friedrich	NA	23
Post	Lennart von	NA	23
Möller	[Lars] Magnus	NA	23
Malmquist	Karl Gunnar	NA	23
Sillanpää	Frans Eemil	NA	23
Lübeck	Sven	NA	23
Koch	Gerard Halfred von	NA	23
Gyllenberg	Knut Anton Walter	NA	23
Elers	Johan	NA	23
Ekmarck	Carl Erik	NA	23
Daudet	Alphonse	NA	23
Dalman	Wilhelm Fredrik	NA	23
Palm	August	NA	23
Nordenström	Gustaf	NA	23
Martling	Martin	NA	23
Linderot	Sven	NA	23
Adelsköld	Claes	NA	23
Rosenheim	Wilhelm Fredrik Joachim von	NA	23
Looström	Ludvig	NA	23
Linder	Erik Hjalmar	NA	23
Jörlin	Engelbert	NA	23
Johansson	Johan-Olov	NA	23
Hilton	James	NA	23
Hemberg	Eugen	NA	23
Hausen	Reinhold	NA	23
Gjöres	Axel	NA	23
Frödin	John	NA	23
Edelcrantz	Abraham Niclas	NA	23
De Geer	Sten	NA	23
Cronstedt	Axel Fredrik	NA	23
Carlgren	Oskar Henrik	NA	23
Brahe	Eric	NA	23
Björling	Carl Fabian Emanuel	NA	23
Berglund	Nils	NA	23
Benzelius	Erik	NA	23
Ungern-Sternberg	Matthias Alexander von	NA	23
Walter	Johann Friedrich	NA	23
Sahlin	Carl	NA	22
Danielson-Kalmari	Joh. Rich	NA	22
Sandell-Berg	Lina	NA	22
Arckenholtz	Johan	NA	22
Jacobson	Gustaf	NA	22
Holmström	Olof	NA	22
Martin	Fredrik Robert	NA	22
Myrén	Viktor	NA	22
Sundblad	Carl	NA	22
Rudelius	Folke	NA	22
Poe	Edgar Allan	NA	22
Bürger	Gottfried August	NA	22
Paulson	Johannes	NA	22
Sandklef	Albert	NA	22
Lagerberg	Carl	NA	22
Hallman	Mila	NA	22
Collins	Wilkie	NA	22
Hofsten	Johanna Christina von	NA	22
Hagnell	Axel	NA	22
Billmark	C. J	NA	22
Almgren	Oscar	NA	22
Bäckström	Helmer	NA	22
Blomgren	Axel S	NA	22
Schartau	Henric	NA	22
NA	NA	Euripides	22
Florén	Gabriel	NA	22
Åberg	Thorsten	NA	22
Dunér	Nils Christoffer	NA	22
Bureus	Johannes	NA	22
Wallin	Georg	NA	22
Sallustius Crispus	Gaius	NA	22
Börjesson	Johan	NA	22
Bergstrand	Per Emanuel	NA	22
Frigell	Anders	NA	22
Nordin	Vilhelm	NA	22
Areen	Ernst	NA	22
Afzelius	Arvid August	NA	22
Hjelmqvist	Theodor	NA	22
Danielsson	Bengt	NA	22
Greene	Graham	NA	22
Olsson	Olof	NA	22
Bexell	Carl Emanuel	NA	22
Kellmodin	Frithiof	NA	22
Spak	Henrik Fredrik	NA	22
Trolle	Elsa af	NA	22
Fouqué	Friedrich de la Motte-	NA	22
Johansson	Johannes	NA	22
Weibull	Curt	NA	22
Quennerstedt	August	NA	22
Gagner	Marie Louise	NA	22
Alin	Oscar	NA	22
Olrog	Ulf Peder	NA	22
De Geer	Louis	NA	22
Flood	Anders	NA	22
Hallström	Jonas	NA	22
Ekeblad	Karl Johan	NA	22
Barthel	Sven	NA	22
Åslund	Frida	NA	22
Katz	David	NA	22
Thörne	Rosa	NA	22
Wikström	Johan	NA	22
Theorell	Johan Peter	NA	22
Spong	Berit	NA	22
Stadener	Ingegerd	NA	22
Palmær	Gunhild	NA	22
Löfstedt	Einar	NA	22
Knape	Ernst Viktor	NA	22
Höijer	Björn-Erik	NA	22
Ångström	C. A	NA	22
Ysander	Torsten	NA	22
Wåhlin	Hans	NA	22
Vossius	Gerardus Joannis	NA	22
Vollquartz	Ingeborg	NA	22
Triewald	Mårten	NA	22
Tigerstedt	Örnulf	NA	22
Tetzner	Lisa	NA	22
Söderholm	Gustaf Emil	NA	22
Staaff	Karl	NA	22
